,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,matrix_subj_noun,rc_subj_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
842,71,simple,local,c-command,1,a,female,none,none,girls,wives,called,themselves,The girls that the wives liked called themselves . <eos>,The girls that the wives liked called themselves .,the girls that the wives liked called ***mask*** .,0.002585438767593419
843,71,simple,local,c-command,1,b,female,none,none,wives,girls,called,themselves,The wives that the girls liked called themselves . <eos>,The wives that the girls liked called themselves .,the wives that the girls liked called ***mask*** .,0.0010874680783473664
844,71,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,called,themselves,The boy that the husbands liked called themselves . <eos>,The boy that the husbands liked called themselves .,the boy that the husbands liked called ***mask*** .,1.849410809367752
845,71,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,called,themselves,The husband that the boys liked called themselves . <eos>,The husband that the boys liked called themselves .,the husband that the boys liked called ***mask*** .,1.0662583582722438
846,71,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,called,themselves,The girl that the wives liked called themselves . <eos>,The girl that the wives liked called themselves .,the girl that the wives liked called ***mask*** .,1.7378553647195063
847,71,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,called,themselves,The wife that the girls liked called themselves . <eos>,The wife that the girls liked called themselves .,the wife that the girls liked called ***mask*** .,1.5643591238504646
848,71,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,called,themselves,The boys that the husband liked called themselves . <eos>,The boys that the husband liked called themselves .,the boys that the husband liked called ***mask*** .,0.0019205109495248217
849,71,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,called,themselves,The husbands that the boy liked called themselves . <eos>,The husbands that the boy liked called themselves .,the husbands that the boy liked called ***mask*** .,0.013550837698546257
850,71,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,called,themselves,The girls that the wife liked called themselves . <eos>,The girls that the wife liked called themselves .,the girls that the wife liked called ***mask*** .,0.0044481955307493545
851,71,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,called,themselves,The wives that the girl liked called themselves . <eos>,The wives that the girl liked called themselves .,the wives that the girl liked called ***mask*** .,0.0015220239204144538
852,72,simple,local,c-command,1,a,male,none,none,boys,husbands,dedicated,themselves,The boys that the husbands liked dedicated themselves . <eos>,The boys that the husbands liked dedicated themselves .,the boys that the husbands liked dedicated ***mask*** .,0.02611691965387204
853,72,simple,local,c-command,1,b,male,none,none,husbands,boys,dedicated,themselves,The husbands that the boys liked dedicated themselves . <eos>,The husbands that the boys liked dedicated themselves .,the husbands that the boys liked dedicated ***mask*** .,0.020330067265025883
854,72,simple,local,c-command,1,a,female,none,none,girls,wives,dedicated,themselves,The girls that the wives liked dedicated themselves . <eos>,The girls that the wives liked dedicated themselves .,the girls that the wives liked dedicated ***mask*** .,0.0007388256412807475
855,72,simple,local,c-command,1,b,female,none,none,wives,girls,dedicated,themselves,The wives that the girls liked dedicated themselves . <eos>,The wives that the girls liked dedicated themselves .,the wives that the girls liked dedicated ***mask*** .,0.0023752348875242524
856,72,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,dedicated,themselves,The boy that the husbands liked dedicated themselves . <eos>,The boy that the husbands liked dedicated themselves .,the boy that the husbands liked dedicated ***mask*** .,0.12938488994995034
857,72,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,dedicated,themselves,The husband that the boys liked dedicated themselves . <eos>,The husband that the boys liked dedicated themselves .,the husband that the boys liked dedicated ***mask*** .,0.04526235805541083
858,72,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,dedicated,themselves,The girl that the wives liked dedicated themselves . <eos>,The girl that the wives liked dedicated themselves .,the girl that the wives liked dedicated ***mask*** .,0.037501925297340075
859,72,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,dedicated,themselves,The wife that the girls liked dedicated themselves . <eos>,The wife that the girls liked dedicated themselves .,the wife that the girls liked dedicated ***mask*** .,0.0954296524706392
860,72,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,dedicated,themselves,The boys that the husband liked dedicated themselves . <eos>,The boys that the husband liked dedicated themselves .,the boys that the husband liked dedicated ***mask*** .,0.021164265236939418
861,72,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,dedicated,themselves,The husbands that the boy liked dedicated themselves . <eos>,The husbands that the boy liked dedicated themselves .,the husbands that the boy liked dedicated ***mask*** .,0.12072266210334308
862,72,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,dedicated,themselves,The girls that the wife liked dedicated themselves . <eos>,The girls that the wife liked dedicated themselves .,the girls that the wife liked dedicated ***mask*** .,0.004741942461966173
863,72,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,dedicated,themselves,The wives that the girl liked dedicated themselves . <eos>,The wives that the girl liked dedicated themselves .,the wives that the girl liked dedicated ***mask*** .,0.004521461581192578
864,73,simple,local,c-command,1,a,male,none,none,boys,husbands,declared,themselves,The boys that the husbands liked declared themselves . <eos>,The boys that the husbands liked declared themselves .,the boys that the husbands liked declared ***mask*** .,0.00017830289243738194
865,73,simple,local,c-command,1,b,male,none,none,husbands,boys,declared,themselves,The husbands that the boys liked declared themselves . <eos>,The husbands that the boys liked declared themselves .,the husbands that the boys liked declared ***mask*** .,0.0001812731709222364
866,73,simple,local,c-command,1,a,female,none,none,girls,wives,declared,themselves,The girls that the wives liked declared themselves . <eos>,The girls that the wives liked declared themselves .,the girls that the wives liked declared ***mask*** .,0.0001438895212427509
867,73,simple,local,c-command,1,b,female,none,none,wives,girls,declared,themselves,The wives that the girls liked declared themselves . <eos>,The wives that the girls liked declared themselves .,the wives that the girls liked declared ***mask*** .,0.00013459854102444523
868,73,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,husbands,declared,themselves,The boy that the husbands liked declared themselves . <eos>,The boy that the husbands liked declared themselves .,the boy that the husbands liked declared ***mask*** .,0.0332179792568999
869,73,simple,local,no-c-command,0,b,male,matrix_subj,number,husband,boys,declared,themselves,The husband that the boys liked declared themselves . <eos>,The husband that the boys liked declared themselves .,the husband that the boys liked declared ***mask*** .,0.026986101370911432
870,73,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,wives,declared,themselves,The girl that the wives liked declared themselves . <eos>,The girl that the wives liked declared themselves .,the girl that the wives liked declared ***mask*** .,0.028310915983777656
871,73,simple,local,no-c-command,0,b,female,matrix_subj,number,wife,girls,declared,themselves,The wife that the girls liked declared themselves . <eos>,The wife that the girls liked declared themselves .,the wife that the girls liked declared ***mask*** .,0.028913597322371195
872,73,simple,local,c-command,1,a,male,rc_subj,number,boys,husband,declared,themselves,The boys that the husband liked declared themselves . <eos>,The boys that the husband liked declared themselves .,the boys that the husband liked declared ***mask*** .,0.0001391222685700259
873,73,simple,local,c-command,1,b,male,rc_subj,number,husbands,boy,declared,themselves,The husbands that the boy liked declared themselves . <eos>,The husbands that the boy liked declared themselves .,the husbands that the boy liked declared ***mask*** .,0.0005131563223304479
874,73,simple,local,c-command,1,a,female,rc_subj,number,girls,wife,declared,themselves,The girls that the wife liked declared themselves . <eos>,The girls that the wife liked declared themselves .,the girls that the wife liked declared ***mask*** .,0.0001507134804969567
875,73,simple,local,c-command,1,b,female,rc_subj,number,wives,girl,declared,themselves,The wives that the girl liked declared themselves . <eos>,The wives that the girl liked declared themselves .,the wives that the girl liked declared ***mask*** .,0.0001342328356695883
876,74,simple,local,c-command,1,a,male,none,none,boys,husbands,proved,themselves,The boys that the husbands liked proved themselves . <eos>,The boys that the husbands liked proved themselves .,the boys that the husbands liked proved ***mask*** .,0.0022996199548682658
