,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
763,64,embed,nonlocal,0,d,local_subj,number,consultants,banker,hurt,themselves,The consultants said that the banker hurt themselves . <eos>,The consultants said that the banker hurt themselves .,the consultants said that the banker hurt ***mask*** .,0.011994800255612935
764,64,embed,local,1,a,nonlocal_subj,number,mechanic,consultants,hurt,themselves,The mechanic said that the consultants hurt themselves . <eos>,The mechanic said that the consultants hurt themselves .,the mechanic said that the consultants hurt ***mask*** .,0.0007404299325346111
765,64,embed,local,1,b,nonlocal_subj,number,consultant,mechanics,hurt,themselves,The consultant said that the mechanics hurt themselves . <eos>,The consultant said that the mechanics hurt themselves .,the consultant said that the mechanics hurt ***mask*** .,0.000518292559075984
766,64,embed,local,1,c,nonlocal_subj,number,banker,consultants,hurt,themselves,The banker said that the consultants hurt themselves . <eos>,The banker said that the consultants hurt themselves .,the banker said that the consultants hurt ***mask*** .,0.0007662624731047939
767,64,embed,local,1,d,nonlocal_subj,number,consultant,bankers,hurt,themselves,The consultant said that the bankers hurt themselves . <eos>,The consultant said that the bankers hurt themselves .,the consultant said that the bankers hurt ***mask*** .,0.002740200160333515
768,65,embed,local,1,a,none,none,mechanics,consultants,injured,themselves,The mechanics said that the consultants injured themselves . <eos>,The mechanics said that the consultants injured themselves .,the mechanics said that the consultants injured ***mask*** .,7.25992861614961e-05
769,65,embed,local,1,b,none,none,consultants,mechanics,injured,themselves,The consultants said that the mechanics injured themselves . <eos>,The consultants said that the mechanics injured themselves .,the consultants said that the mechanics injured ***mask*** .,0.00012778113555866378
770,65,embed,local,1,c,none,none,bankers,consultants,injured,themselves,The bankers said that the consultants injured themselves . <eos>,The bankers said that the consultants injured themselves .,the bankers said that the consultants injured ***mask*** .,3.459663312893964e-05
771,65,embed,local,1,d,none,none,consultants,bankers,injured,themselves,The consultants said that the bankers injured themselves . <eos>,The consultants said that the bankers injured themselves .,the consultants said that the bankers injured ***mask*** .,5.576853896015937e-05
772,65,embed,nonlocal,0,a,local_subj,number,mechanics,consultant,injured,themselves,The mechanics said that the consultant injured themselves . <eos>,The mechanics said that the consultant injured themselves .,the mechanics said that the consultant injured ***mask*** .,0.0034373204914932495
773,65,embed,nonlocal,0,b,local_subj,number,consultants,mechanic,injured,themselves,The consultants said that the mechanic injured themselves . <eos>,The consultants said that the mechanic injured themselves .,the consultants said that the mechanic injured ***mask*** .,0.0035717335154875573
774,65,embed,nonlocal,0,c,local_subj,number,bankers,consultant,injured,themselves,The bankers said that the consultant injured themselves . <eos>,The bankers said that the consultant injured themselves .,the bankers said that the consultant injured ***mask*** .,0.003386768823458232
775,65,embed,nonlocal,0,d,local_subj,number,consultants,banker,injured,themselves,The consultants said that the banker injured themselves . <eos>,The consultants said that the banker injured themselves .,the consultants said that the banker injured ***mask*** .,0.0039187915013472905
776,65,embed,local,1,a,nonlocal_subj,number,mechanic,consultants,injured,themselves,The mechanic said that the consultants injured themselves . <eos>,The mechanic said that the consultants injured themselves .,the mechanic said that the consultants injured ***mask*** .,0.00011993958148007745
777,65,embed,local,1,b,nonlocal_subj,number,consultant,mechanics,injured,themselves,The consultant said that the mechanics injured themselves . <eos>,The consultant said that the mechanics injured themselves .,the consultant said that the mechanics injured ***mask*** .,0.00013805545981404707
778,65,embed,local,1,c,nonlocal_subj,number,banker,consultants,injured,themselves,The banker said that the consultants injured themselves . <eos>,The banker said that the consultants injured themselves .,the banker said that the consultants injured ***mask*** .,3.932329058191296e-05
779,65,embed,local,1,d,nonlocal_subj,number,consultant,bankers,injured,themselves,The consultant said that the bankers injured themselves . <eos>,The consultant said that the bankers injured themselves .,the consultant said that the bankers injured ***mask*** .,9.364447258319416e-05
780,66,embed,local,1,a,none,none,mechanics,consultants,congratulated,themselves,The mechanics said that the consultants congratulated themselves . <eos>,The mechanics said that the consultants congratulated themselves .,the mechanics said that the consultants congratulated ***mask*** .,0.0018882264948184584
781,66,embed,local,1,b,none,none,consultants,mechanics,congratulated,themselves,The consultants said that the mechanics congratulated themselves . <eos>,The consultants said that the mechanics congratulated themselves .,the consultants said that the mechanics congratulated ***mask*** .,0.001548686578105589
782,66,embed,local,1,c,none,none,bankers,consultants,congratulated,themselves,The bankers said that the consultants congratulated themselves . <eos>,The bankers said that the consultants congratulated themselves .,the bankers said that the consultants congratulated ***mask*** .,0.0022952928412444356
783,66,embed,local,1,d,none,none,consultants,bankers,congratulated,themselves,The consultants said that the bankers congratulated themselves . <eos>,The consultants said that the bankers congratulated themselves .,the consultants said that the bankers congratulated ***mask*** .,0.003778072180417583
784,66,embed,nonlocal,0,a,local_subj,number,mechanics,consultant,congratulated,themselves,The mechanics said that the consultant congratulated themselves . <eos>,The mechanics said that the consultant congratulated themselves .,the mechanics said that the consultant congratulated ***mask*** .,0.007478606066148163
785,66,embed,nonlocal,0,b,local_subj,number,consultants,mechanic,congratulated,themselves,The consultants said that the mechanic congratulated themselves . <eos>,The consultants said that the mechanic congratulated themselves .,the consultants said that the mechanic congratulated ***mask*** .,0.006339387344613394
786,66,embed,nonlocal,0,c,local_subj,number,bankers,consultant,congratulated,themselves,The bankers said that the consultant congratulated themselves . <eos>,The bankers said that the consultant congratulated themselves .,the bankers said that the consultant congratulated ***mask*** .,0.011992157668579573
787,66,embed,nonlocal,0,d,local_subj,number,consultants,banker,congratulated,themselves,The consultants said that the banker congratulated themselves . <eos>,The consultants said that the banker congratulated themselves .,the consultants said that the banker congratulated ***mask*** .,0.009285141480296362
788,66,embed,local,1,a,nonlocal_subj,number,mechanic,consultants,congratulated,themselves,The mechanic said that the consultants congratulated themselves . <eos>,The mechanic said that the consultants congratulated themselves .,the mechanic said that the consultants congratulated ***mask*** .,0.004409599509203401
789,66,embed,local,1,b,nonlocal_subj,number,consultant,mechanics,congratulated,themselves,The consultant said that the mechanics congratulated themselves . <eos>,The consultant said that the mechanics congratulated themselves .,the consultant said that the mechanics congratulated ***mask*** .,0.0033388738672143355
790,66,embed,local,1,c,nonlocal_subj,number,banker,consultants,congratulated,themselves,The banker said that the consultants congratulated themselves . <eos>,The banker said that the consultants congratulated themselves .,the banker said that the consultants congratulated ***mask*** .,0.0045433354079027245
791,66,embed,local,1,d,nonlocal_subj,number,consultant,bankers,congratulated,themselves,The consultant said that the bankers congratulated themselves . <eos>,The consultant said that the bankers congratulated themselves .,the consultant said that the bankers congratulated ***mask*** .,0.010753977056986415
792,67,embed,local,1,a,none,none,mechanics,consultants,embarrassed,themselves,The mechanics said that the consultants embarrassed themselves . <eos>,The mechanics said that the consultants embarrassed themselves .,the mechanics said that the consultants embarrassed ***mask*** .,0.00030550530685975773
793,67,embed,local,1,b,none,none,consultants,mechanics,embarrassed,themselves,The consultants said that the mechanics embarrassed themselves . <eos>,The consultants said that the mechanics embarrassed themselves .,the consultants said that the mechanics embarrassed ***mask*** .,0.00046146483218281704
794,67,embed,local,1,c,none,none,bankers,consultants,embarrassed,themselves,The bankers said that the consultants embarrassed themselves . <eos>,The bankers said that the consultants embarrassed themselves .,the bankers said that the consultants embarrassed ***mask*** .,0.00039334050417245725
795,67,embed,local,1,d,none,none,consultants,bankers,embarrassed,themselves,The consultants said that the bankers embarrassed themselves . <eos>,The consultants said that the bankers embarrassed themselves .,the consultants said that the bankers embarrassed ***mask*** .,0.0009622835591177972
