,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
2468,66,hated,embed,local,1,a,rc_subj,number,mechanic,consultants,congratulated,herself,The mechanic that the consultants hated congratulated herself . <eos>,The mechanic that the consultants hated congratulated herself .,the mechanic that the consultants hated congratulated ***mask*** .,8.972222211979416
2469,66,hated,embed,local,1,b,rc_subj,number,consultant,mechanics,congratulated,herself,The consultant that the mechanics hated congratulated herself . <eos>,The consultant that the mechanics hated congratulated herself .,the consultant that the mechanics hated congratulated ***mask*** .,9.290804571123015
2470,66,hated,embed,local,1,c,rc_subj,number,banker,consultants,congratulated,herself,The banker that the consultants hated congratulated herself . <eos>,The banker that the consultants hated congratulated herself .,the banker that the consultants hated congratulated ***mask*** .,9.958631609926597
2471,66,hated,embed,local,1,d,rc_subj,number,consultant,bankers,congratulated,herself,The consultant that the bankers hated congratulated herself . <eos>,The consultant that the bankers hated congratulated herself .,the consultant that the bankers hated congratulated ***mask*** .,10.528449680454838
2472,67,hated,embed,local,1,a,none,none,mechanic,consultant,embarrassed,herself,The mechanic that the consultant hated embarrassed herself . <eos>,The mechanic that the consultant hated embarrassed herself .,the mechanic that the consultant hated embarrassed ***mask*** .,10.140060633865458
2473,67,hated,embed,local,1,b,none,none,consultant,mechanic,embarrassed,herself,The consultant that the mechanic hated embarrassed herself . <eos>,The consultant that the mechanic hated embarrassed herself .,the consultant that the mechanic hated embarrassed ***mask*** .,10.110359202547704
2474,67,hated,embed,local,1,c,none,none,banker,consultant,embarrassed,herself,The banker that the consultant hated embarrassed herself . <eos>,The banker that the consultant hated embarrassed herself .,the banker that the consultant hated embarrassed ***mask*** .,10.316062506381392
2475,67,hated,embed,local,1,d,none,none,consultant,banker,embarrassed,herself,The consultant that the banker hated embarrassed herself . <eos>,The consultant that the banker hated embarrassed herself .,the consultant that the banker hated embarrassed ***mask*** .,11.197364918194351
2476,67,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,consultant,embarrassed,herself,The mechanics that the consultant hated embarrassed herself . <eos>,The mechanics that the consultant hated embarrassed herself .,the mechanics that the consultant hated embarrassed ***mask*** .,10.114625910875281
2477,67,hated,embed,nonlocal,0,b,matrix_subj,number,consultants,mechanic,embarrassed,herself,The consultants that the mechanic hated embarrassed herself . <eos>,The consultants that the mechanic hated embarrassed herself .,the consultants that the mechanic hated embarrassed ***mask*** .,10.579378467728933
2478,67,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,consultant,embarrassed,herself,The bankers that the consultant hated embarrassed herself . <eos>,The bankers that the consultant hated embarrassed herself .,the bankers that the consultant hated embarrassed ***mask*** .,10.223076171380418
2479,67,hated,embed,nonlocal,0,d,matrix_subj,number,consultants,banker,embarrassed,herself,The consultants that the banker hated embarrassed herself . <eos>,The consultants that the banker hated embarrassed herself .,the consultants that the banker hated embarrassed ***mask*** .,11.582163448410807
2480,67,hated,embed,local,1,a,rc_subj,number,mechanic,consultants,embarrassed,herself,The mechanic that the consultants hated embarrassed herself . <eos>,The mechanic that the consultants hated embarrassed herself .,the mechanic that the consultants hated embarrassed ***mask*** .,10.6883356550249
2481,67,hated,embed,local,1,b,rc_subj,number,consultant,mechanics,embarrassed,herself,The consultant that the mechanics hated embarrassed herself . <eos>,The consultant that the mechanics hated embarrassed herself .,the consultant that the mechanics hated embarrassed ***mask*** .,10.193372502223284
2482,67,hated,embed,local,1,c,rc_subj,number,banker,consultants,embarrassed,herself,The banker that the consultants hated embarrassed herself . <eos>,The banker that the consultants hated embarrassed herself .,the banker that the consultants hated embarrassed ***mask*** .,10.930879380726997
2483,67,hated,embed,local,1,d,rc_subj,number,consultant,bankers,embarrassed,herself,The consultant that the bankers hated embarrassed herself . <eos>,The consultant that the bankers hated embarrassed herself .,the consultant that the bankers hated embarrassed ***mask*** .,11.541235453009314
2484,68,hated,embed,local,1,a,none,none,mechanic,consultant,disguised,herself,The mechanic that the consultant hated disguised herself . <eos>,The mechanic that the consultant hated disguised herself .,the mechanic that the consultant hated disguised ***mask*** .,5.817711589430117
2485,68,hated,embed,local,1,b,none,none,consultant,mechanic,disguised,herself,The consultant that the mechanic hated disguised herself . <eos>,The consultant that the mechanic hated disguised herself .,the consultant that the mechanic hated disguised ***mask*** .,5.384716788421963
2486,68,hated,embed,local,1,c,none,none,banker,consultant,disguised,herself,The banker that the consultant hated disguised herself . <eos>,The banker that the consultant hated disguised herself .,the banker that the consultant hated disguised ***mask*** .,7.024722185663001
2487,68,hated,embed,local,1,d,none,none,consultant,banker,disguised,herself,The consultant that the banker hated disguised herself . <eos>,The consultant that the banker hated disguised herself .,the consultant that the banker hated disguised ***mask*** .,6.2294998273174915
2488,68,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,consultant,disguised,herself,The mechanics that the consultant hated disguised herself . <eos>,The mechanics that the consultant hated disguised herself .,the mechanics that the consultant hated disguised ***mask*** .,8.961374334375028
2489,68,hated,embed,nonlocal,0,b,matrix_subj,number,consultants,mechanic,disguised,herself,The consultants that the mechanic hated disguised herself . <eos>,The consultants that the mechanic hated disguised herself .,the consultants that the mechanic hated disguised ***mask*** .,6.600841660665565
2490,68,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,consultant,disguised,herself,The bankers that the consultant hated disguised herself . <eos>,The bankers that the consultant hated disguised herself .,the bankers that the consultant hated disguised ***mask*** .,9.119082986216062
2491,68,hated,embed,nonlocal,0,d,matrix_subj,number,consultants,banker,disguised,herself,The consultants that the banker hated disguised herself . <eos>,The consultants that the banker hated disguised herself .,the consultants that the banker hated disguised ***mask*** .,6.409400044528878
2492,68,hated,embed,local,1,a,rc_subj,number,mechanic,consultants,disguised,herself,The mechanic that the consultants hated disguised herself . <eos>,The mechanic that the consultants hated disguised herself .,the mechanic that the consultants hated disguised ***mask*** .,6.3971923018297305
2493,68,hated,embed,local,1,b,rc_subj,number,consultant,mechanics,disguised,herself,The consultant that the mechanics hated disguised herself . <eos>,The consultant that the mechanics hated disguised herself .,the consultant that the mechanics hated disguised ***mask*** .,5.606518937012923
2494,68,hated,embed,local,1,c,rc_subj,number,banker,consultants,disguised,herself,The banker that the consultants hated disguised herself . <eos>,The banker that the consultants hated disguised herself .,the banker that the consultants hated disguised ***mask*** .,7.9630476872290386
2495,68,hated,embed,local,1,d,rc_subj,number,consultant,bankers,disguised,herself,The consultant that the bankers hated disguised herself . <eos>,The consultant that the bankers hated disguised herself .,the consultant that the bankers hated disguised ***mask*** .,7.52673731862642
2496,69,hated,embed,local,1,a,none,none,mechanic,consultant,hated,herself,The mechanic that the consultant hated hated herself . <eos>,The mechanic that the consultant hated hated herself .,the mechanic that the consultant hated hated ***mask*** .,10.735705168122845
2497,69,hated,embed,local,1,b,none,none,consultant,mechanic,hated,herself,The consultant that the mechanic hated hated herself . <eos>,The consultant that the mechanic hated hated herself .,the consultant that the mechanic hated hated ***mask*** .,10.109991560159328
2498,69,hated,embed,local,1,c,none,none,banker,consultant,hated,herself,The banker that the consultant hated hated herself . <eos>,The banker that the consultant hated hated herself .,the banker that the consultant hated hated ***mask*** .,11.42569151069305
2499,69,hated,embed,local,1,d,none,none,consultant,banker,hated,herself,The consultant that the banker hated hated herself . <eos>,The consultant that the banker hated hated herself .,the consultant that the banker hated hated ***mask*** .,10.742102621112767
2500,69,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,consultant,hated,herself,The mechanics that the consultant hated hated herself . <eos>,The mechanics that the consultant hated hated herself .,the mechanics that the consultant hated hated ***mask*** .,11.493905655780278
2501,69,hated,embed,nonlocal,0,b,matrix_subj,number,consultants,mechanic,hated,herself,The consultants that the mechanic hated hated herself . <eos>,The consultants that the mechanic hated hated herself .,the consultants that the mechanic hated hated ***mask*** .,10.977717365878297
2502,69,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,consultant,hated,herself,The bankers that the consultant hated hated herself . <eos>,The bankers that the consultant hated hated herself .,the bankers that the consultant hated hated ***mask*** .,13.097902695331223
2503,69,hated,embed,nonlocal,0,d,matrix_subj,number,consultants,banker,hated,herself,The consultants that the banker hated hated herself . <eos>,The consultants that the banker hated hated herself .,the consultants that the banker hated hated ***mask*** .,11.510263490536827
